,column,datatype_current_dtype_report,datatype_suggested_dtype_report,semantic_current_dtype_report,semantic_semantic_type_guess,key_id_like_flag,key_is_primary_key_like,key_is_foreign_key_like,pattern_current_dtype_report,pattern_boolean_like_string_detection,pattern_numeric_like_object_detection,pattern_date_like_object_detection,train_content_current_dtype_report,train_content_non_null_count,train_content_unique_count,train_content_unique_ratio,train_content_avg_string_length,train_content_text_vs_categorical_split,train_content_mixed_type_flag,clean_current_dtype_report,clean_special_character_flag,clean_whitespace_issue_flag,clean_format_inconsistency_flag,clean_leading_or_trailing_space_ratio,clean_multiple_space_ratio,clean_special_character_ratio
283,INS_DBD_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,422,0.0014470142472611312,,not_applicable,False,float64,False,False,False,,,
284,INS_DBD_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,57205,0.1961527251530166,,not_applicable,False,float64,False,False,False,,,
285,INS_DBD_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,3224,0.011054611288458836,,not_applicable,False,float64,False,False,False,,,
286,INS_DPD_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,1642,0.005630325578205634,,not_applicable,False,float64,False,False,False,,,
287,INS_DPD_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,23566,0.08080648756150668,,not_applicable,False,float64,False,False,False,,,
288,INS_DPD_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,2077,0.00712172073391098,,not_applicable,False,float64,False,False,False,,,
289,INS_LAST365_AMT_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,205538,0.9450978949594901,,not_applicable,False,float64,False,False,False,,,
290,INS_LAST365_AMT_PAYMENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217508,205801,0.9461766923515457,,not_applicable,False,float64,False,False,False,,,
291,INS_LAST365_DPD_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,192,0.0008828479202494045,,not_applicable,False,float64,False,False,False,,,
292,INS_LAST365_DPD_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,2884,0.013261111468746265,,not_applicable,False,float64,False,False,False,,,
293,INS_LAST365_DPD_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217508,410,0.0018849881383673245,,not_applicable,False,float64,False,False,False,,,
294,INS_LAST365_LATE_PAYMENT_FLAG_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217508,659,0.003029773617522114,,not_applicable,False,float64,False,False,False,,,
295,INS_LAST365_LATE_PAYMENT_FLAG_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217508,54,0.000248266730419111,,not_applicable,False,float64,False,False,False,,,
296,INS_LAST365_PAY_DIFF_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,57326,0.26359447852196544,,not_applicable,False,float64,False,False,False,,,
297,INS_LAST365_PAY_DIFF_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217508,51840,0.23833606120234657,,not_applicable,False,float64,False,False,False,,,
298,INS_LAST365_PAY_PERC_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,21543,0.09905829555173397,,not_applicable,False,float64,False,False,False,,,
299,INS_LAST365_PAY_PERC_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,217478,23437,0.10776722243169425,,not_applicable,False,float64,False,False,False,,,
300,INS_LATE_PAYMENT_FLAG_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,4972,0.01704824048579942,,not_applicable,False,float64,False,False,False,,,
301,INS_LATE_PAYMENT_FLAG_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,102,0.00034974266483337504,,not_applicable,False,float64,False,False,False,,,
302,INS_NUM_INSTALMENT_VERSION_NUNIQUE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,291643,49,0.0001680136331062292,,not_applicable,False,float64,False,False,False,,,
303,INS_PAY_DIFF_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,103609,0.3552694292523188,,not_applicable,False,float64,False,False,False,,,
304,INS_PAY_DIFF_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,137929,0.47295077751298714,,not_applicable,False,float64,False,False,False,,,
305,INS_PAY_DIFF_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,127986,0.4388447519741602,,not_applicable,False,float64,False,False,False,,,
306,INS_PAY_DIFF_VAR,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290947,144095,0.4952620236675408,,not_applicable,False,float64,False,False,False,,,
307,INS_PAY_PERC_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291632,36091,0.12375528062764031,,not_applicable,False,float64,False,False,False,,,
308,INS_PAY_PERC_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291632,42700,0.14641740275415593,,not_applicable,False,float64,False,False,False,,,
309,INS_PAY_PERC_VAR,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290944,143641,0.4937066926968764,,not_applicable,False,float64,False,False,False,,,
310,INS_SK_ID_PREV_NUNIQUE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,291643,25,8.572124138072918e-05,,not_applicable,False,float64,False,False,False,,,
311,INS_UNDERPAY_FLAG_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,4892,0.016773932513381086,,not_applicable,False,float64,False,False,False,,,
312,INS_UNDERPAY_FLAG_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,126,0.0004320350565588751,,not_applicable,False,float64,False,False,False,,,
313,LANDAREA_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,124921,3527,0.02823384378927482,,not_applicable,False,float64,False,False,False,,,
314,LANDAREA_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,124921,3560,0.028498010742789442,,not_applicable,False,float64,False,False,False,,,
315,LANDAREA_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,124921,3563,0.02852202592038168,,not_applicable,False,float64,False,False,False,,,
316,LIVE_CITY_NOT_WORK_CITY,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
317,LIVE_REGION_NOT_WORK_REGION,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
318,LIVINGAPARTMENTS_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,97312,1868,0.019195988161788885,,not_applicable,False,float64,False,False,False,,,
319,LIVINGAPARTMENTS_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,97312,1097,0.011273018743834264,,not_applicable,False,float64,False,False,False,,,
320,LIVINGAPARTMENTS_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,97312,736,0.007563301545544229,,not_applicable,False,float64,False,False,False,,,
321,LIVINGAREA_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,153161,5199,0.03394467259942152,,not_applicable,False,float64,False,False,False,,,
322,LIVINGAREA_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,153161,5281,0.034480056933553584,,not_applicable,False,float64,False,False,False,,,
323,LIVINGAREA_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,153161,5301,0.03461063847846384,,not_applicable,False,float64,False,False,False,,,
324,NAME_CONTRACT_TYPE,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,2,6.503832383231819e-06,10.47606427087161,categorical_like,False,object,False,False,False,0.0,0.0,0.0
325,NAME_EDUCATION_TYPE,object,category,object,text,False,False,False,object,False,False,False,object,307511,5,1.6259580958079547e-05,25.25293729330008,borderline,False,object,False,False,False,0.0,0.0,0.0
326,NAME_FAMILY_STATUS,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,5,1.6259686708356504e-05,9.622885834235746,categorical_like,False,object,False,False,False,0.0,0.0,0.0
327,NAME_HOUSING_TYPE,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,6,1.9511497149695458e-05,16.799760008585057,categorical_like,False,object,False,False,False,0.0,0.0,0.0
328,NAME_INCOME_TYPE,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,8,2.6015329532927276e-05,10.811600235438732,categorical_like,False,object,False,False,False,0.0,0.0,0.0
329,NAME_TYPE_SUITE,object,category,object,categorical,False,False,False,object,False,False,False,object,306219,7,2.285945679399384e-05,12.053252737419951,categorical_like,False,object,False,False,False,0.0,0.0,0.03713028910681571
330,NONLIVINGAPARTMENTS_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,93997,386,0.004106514037682054,,not_applicable,False,float64,False,False,False,,,
331,NONLIVINGAPARTMENTS_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,93997,214,0.0022766684043107758,,not_applicable,False,float64,False,False,False,,,
332,NONLIVINGAPARTMENTS_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,93997,167,0.001776652446354671,,not_applicable,False,float64,False,False,False,,,
333,NONLIVINGAREA_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,137829,3290,0.023870157949343027,,not_applicable,False,float64,False,False,False,,,
334,NONLIVINGAREA_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,137829,3323,0.024109585065552244,,not_applicable,False,float64,False,False,False,,,
335,NONLIVINGAREA_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,137829,3327,0.024138606534183663,,not_applicable,False,float64,False,False,False,,,
336,OBS_30_CNT_SOCIAL_CIRCLE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,306490,33,0.00010767072335149597,,not_applicable,False,float64,False,False,False,,,
337,OBS_60_CNT_SOCIAL_CIRCLE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,306490,33,0.00010767072335149597,,not_applicable,False,float64,False,False,False,,,
338,OCCUPATION_TYPE,object,category,object,categorical,False,False,False,object,False,False,False,object,211120,18,8.525956801818871e-05,10.55148730579765,categorical_like,False,object,False,False,False,0.0,0.0,0.0
339,ORGANIZATION_TYPE,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,58,0.00018861113911372275,12.526033215071982,categorical_like,False,object,False,False,True,0.0,0.0,0.0
340,OWN_CAR_AGE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,104582,62,0.0005928362433305922,,not_applicable,False,float64,False,False,False,,,
341,POS_CNT_INSTALMENT_FUTURE_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289420,62,0.0002142215465413586,,not_applicable,False,float64,False,False,False,,,
342,POS_CNT_INSTALMENT_FUTURE_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289420,39840,0.13765461958399558,,not_applicable,False,float64,False,False,False,,,
343,POS_CNT_INSTALMENT_FUTURE_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,2892,0.009991570044637304,,not_applicable,False,float64,False,False,False,,,
344,POS_CNT_INSTALMENT_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289420,61,0.00021076636030682055,,not_applicable,False,float64,False,False,False,,,
345,POS_CNT_INSTALMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289420,41222,0.14242968696012714,,not_applicable,False,float64,False,False,False,,,
346,POS_CNT_INSTALMENT_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,4194,0.014489849504567378,,not_applicable,False,float64,False,False,False,,,
347,POS_MONTHS_BALANCE_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,96,0.00033167037492571965,,not_applicable,False,float64,False,False,False,,,
348,POS_MONTHS_BALANCE_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,96,0.00033167037492571965,,not_applicable,False,float64,False,False,False,,,
349,POS_MONTHS_BALANCE_SIZE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,227,0.0007842622407097746,,not_applicable,False,float64,False,False,False,,,
350,POS_NAME_CONTRACT_STATUS_Active_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,1922,0.006640317297992012,,not_applicable,False,float64,False,False,False,,,
351,POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,289444,12,4.1458796865714956e-05,,not_applicable,False,float64,False,False,False,,,
352,POS_NAME_CONTRACT_STATUS_Approved_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,224,0.0007738975414933459,,not_applicable,False,float64,False,False,False,,,
353,POS_NAME_CONTRACT_STATUS_Canceled_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,289444,12,4.1458796865714956e-05,,not_applicable,False,float64,False,False,False,,,
354,POS_NAME_CONTRACT_STATUS_Completed_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,1560,0.005389643592542945,,not_applicable,False,float64,False,False,False,,,
355,POS_NAME_CONTRACT_STATUS_Demand_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,234,0.0008084465388814416,,not_applicable,False,float64,False,False,False,,,
356,POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,228,0.0007877171404485841,,not_applicable,False,float64,False,False,False,,,
357,POS_NAME_CONTRACT_STATUS_Signed_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,826,0.002853747184256713,,not_applicable,False,float64,False,False,False,,,
358,POS_NAME_CONTRACT_STATUS_XNA_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,289444,3,1.0364699216428739e-05,,not_applicable,False,float64,False,False,False,,,
359,POS_NAME_CONTRACT_STATUS_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,289444,1,3.4548997388095795e-06,,not_applicable,False,float64,False,False,False,,,
360,POS_POS_LATE_FLAG_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,2499,0.00863379444728514,,not_applicable,False,float64,False,False,False,,,
361,POS_POS_LATE_FLAG_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,103,0.0003558546730973867,,not_applicable,False,float64,False,False,False,,,
362,POS_SK_DPD_DEF_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,200,0.0006909799477619159,,not_applicable,False,float64,False,False,False,,,
363,POS_SK_DPD_DEF_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,4471,0.01544685673221763,,not_applicable,False,float64,False,False,False,,,
364,POS_SK_DPD_DEF_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,373,0.0012886776025759733,,not_applicable,False,float64,False,False,False,,,
365,POS_SK_DPD_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,1919,0.0066299525987755835,,not_applicable,False,float64,False,False,False,,,
366,POS_SK_DPD_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,10768,0.037202360387501555,,not_applicable,False,float64,False,False,False,,,
367,POS_SK_DPD_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,289444,3708,0.012810768231505922,,not_applicable,False,float64,False,False,False,,,
368,POS_SK_ID_PREV_NUNIQUE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,289444,25,8.637249347023949e-05,,not_applicable,False,float64,False,False,False,,,
369,PREV_AMT_ANNUITY_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290640,145950,0.5021676300578035,,not_applicable,False,float64,False,False,False,,,
370,PREV_AMT_ANNUITY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290640,267474,0.9202931461601982,,not_applicable,False,float64,False,False,False,,,
371,PREV_AMT_APPLICATION_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,48662,0.1671906190196422,,not_applicable,False,float64,False,False,False,,,
372,PREV_AMT_APPLICATION_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,191746,0.6587919204829294,,not_applicable,False,float64,False,False,False,,,
373,PREV_AMT_CREDIT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,58510,0.20102591588589178,,not_applicable,False,float64,False,False,False,,,
374,PREV_AMT_CREDIT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,210626,0.7236589396578677,,not_applicable,False,float64,False,False,False,,,
375,PREV_AMT_DOWN_PAYMENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,21521,0.07865718828237787,,not_applicable,False,float64,False,False,False,,,
376,PREV_AMT_DOWN_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,54046,0.19753293982200618,,not_applicable,False,float64,False,False,False,,,
377,PREV_AMT_GOODS_PRICE_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290082,48658,0.16773877731124304,,not_applicable,False,float64,False,False,False,,,
378,PREV_AMT_GOODS_PRICE_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290082,185829,0.6406085175915776,,not_applicable,False,float64,False,False,False,,,
379,PREV_APP_CREDIT_PERC_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290830,141278,0.4857751951311763,,not_applicable,False,float64,False,False,False,,,
380,PREV_APP_CREDIT_PERC_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290830,247296,0.8503111783516143,,not_applicable,False,float64,False,False,False,,,
381,PREV_APP_CREDIT_PERC_VAR,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,229461,211714,0.9226578808599283,,not_applicable,False,float64,False,False,False,,,
382,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,261,0.000896731568043373,,not_applicable,False,float64,False,False,False,,,
383,PREV_CHANNEL_TYPE_Car dealer_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,35,0.00012025135969930288,,not_applicable,False,float64,False,False,False,,,
384,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,129,0.0004432121543202878,,not_applicable,False,float64,False,False,False,,,
385,PREV_CHANNEL_TYPE_Contact center_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,222,0.0007627371958070069,,not_applicable,False,float64,False,False,False,,,
386,PREV_CHANNEL_TYPE_Country-wide_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,348,0.0011956420907244972,,not_applicable,False,float64,False,False,False,,,
387,PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,414,0.0014224017975860398,,not_applicable,False,float64,False,False,False,,,
388,PREV_CHANNEL_TYPE_Regional / Local_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,201,0.0006905863799874252,,not_applicable,False,float64,False,False,False,,,
389,PREV_CHANNEL_TYPE_Stone_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,244,0.0008383237647608544,,not_applicable,False,float64,False,False,False,,,
390,PREV_CHANNEL_TYPE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
391,PREV_CNT_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290642,2838,0.00976459011429869,,not_applicable,False,float64,False,False,False,,,
392,PREV_CNT_PAYMENT_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,727,0.002497792528611234,,not_applicable,False,float64,False,False,False,,,
393,PREV_CODE_REJECT_REASON_CLIENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,118,0.000405418869843364,,not_applicable,False,float64,False,False,False,,,
394,PREV_CODE_REJECT_REASON_HC_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,388,0.0013330722160951292,,not_applicable,False,float64,False,False,False,,,
395,PREV_CODE_REJECT_REASON_LIMIT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,244,0.0008383237647608544,,not_applicable,False,float64,False,False,False,,,
396,PREV_CODE_REJECT_REASON_SCOFR_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,157,0.00053941324207973,,not_applicable,False,float64,False,False,False,,,
397,PREV_CODE_REJECT_REASON_SCO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,206,0.0007077651456587541,,not_applicable,False,float64,False,False,False,,,
398,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,57,0.00019583792865315042,,not_applicable,False,float64,False,False,False,,,
399,PREV_CODE_REJECT_REASON_VERIF_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,83,0.0002851675101440611,,not_applicable,False,float64,False,False,False,,,
400,PREV_CODE_REJECT_REASON_XAP_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,394,0.0013536867349007238,,not_applicable,False,float64,False,False,False,,,
401,PREV_CODE_REJECT_REASON_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,104,0.0003573183259636429,,not_applicable,False,float64,False,False,False,,,
402,PREV_CODE_REJECT_REASON_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
403,PREV_CREDIT_TO_ANNUITY_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290639,132973,0.45751946572896274,,not_applicable,False,float64,False,False,False,,,
404,PREV_CREDIT_TO_ANNUITY_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290639,277142,0.9535609467414903,,not_applicable,False,float64,False,False,False,,,
405,PREV_DAYS_DECISION_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,2922,0.010039270658324658,,not_applicable,False,float64,False,False,False,,,
406,PREV_DAYS_DECISION_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,60029,0.2062448248968415,,not_applicable,False,float64,False,False,False,,,
407,PREV_DAYS_DECISION_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,2921,0.010035834905190392,,not_applicable,False,float64,False,False,False,,,
408,PREV_DOWN_PAYMENT_TO_CREDIT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,118279,0.43229838635989837,,not_applicable,False,float64,False,False,False,,,
409,PREV_DOWN_PAYMENT_TO_CREDIT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,165423,0.6046051789989219,,not_applicable,False,float64,False,False,False,,,
410,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,135,0.00046382667312588253,,not_applicable,False,float64,False,False,False,,,
411,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,135,0.00046382667312588253,,not_applicable,False,float64,False,False,False,,,
412,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
413,PREV_GOODS_TO_CREDIT_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290073,141283,0.48706015382334794,,not_applicable,False,float64,False,False,False,,,
414,PREV_GOODS_TO_CREDIT_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,290073,246133,0.8485208895691774,,not_applicable,False,float64,False,False,False,,,
415,PREV_HOUR_APPR_PROCESS_START_MAX,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,24,8.245807522237912e-05,,not_applicable,False,float64,False,False,False,,,
416,PREV_HOUR_APPR_PROCESS_START_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,2558,0.008788656517451908,,not_applicable,False,float64,False,False,False,,,
417,PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,98,0.0003367038071580481,,not_applicable,False,float64,False,False,False,,,
418,PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,48,0.00016491615044475825,,not_applicable,False,float64,False,False,False,,,
419,PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,34,0.00011681560656503709,,not_applicable,False,float64,False,False,False,,,
420,PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,52,0.00017865916298182144,,not_applicable,False,float64,False,False,False,,,
421,PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,62,0.0002130166943244794,,not_applicable,False,float64,False,False,False,,,
422,PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,71,0.00024393847253287158,,not_applicable,False,float64,False,False,False,,,
423,PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,100,0.00034357531342657966,,not_applicable,False,float64,False,False,False,,,
424,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,53,0.00018209491611608723,,not_applicable,False,float64,False,False,False,,,
425,PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,67,0.00023019545999580839,,not_applicable,False,float64,False,False,False,,,
