Unnamed: 0,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories,count,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,missing_rate,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio
469,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,float64,291057,130,0.04,290927,99.96,False,87.28,False,0.0,254036,"[(np.float64(0.0), 254036), (np.float64(0.5), 5081), (np.float64(1.0), 5019)]",291057,0.0,87.28,0.5,1.75,"[('0.0', 87.28), ('0.5', 1.75), ('1.0', 1.72)]",False,Most frequent dominates with 87.28%,291057,16454,5.35,130,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1', '0.4444444444444444', '0.4166666666666667', '0.4666666666666667']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0463,0.0,0.1594,3.4443,0.0,0.0,0.0,4.4582,21.3769,254036.0,0.0,0.0,0.0,0.0,0.0,0.0,37021.0,12.7195,0.0535,0.0463,0.0,0.1594,0.0,0.0,0.0,1.0,0.0,4.4582,21.3773,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,37021.0,37021.0,12.72,37021.0,12.72,-0.43,0.52,0.0,5950.0,5950.0,2.04,0.11,5934.0,2.04,0.0,1.0,0.0,0.0,21.38,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8728
470,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,float64,291057,53,0.02,291004,99.98,False,99.28,True,0.0,288948,"[(np.float64(0.0), 288948), (np.float64(1.0), 268), (np.float64(0.3333333333333333), 258)]",291057,0.0,99.28,1.0,0.09,"[('0.0', 99.28), ('1.0', 0.09), ('0.3333333333333333', 0.09)]",True,Appears uniformly dominated,291057,16454,5.35,53,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0833333333333333', '0.0666666666666666', '0.1818181818181818', '0.0333333333333333']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0024,0.0,0.0376,15.3753,0.0,0.0,0.0,20.9027,497.9204,288948.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.7246,0.0535,0.0024,0.0,0.0376,0.0,0.0,0.0,1.0,0.0,20.9028,497.9289,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,2109.0,0.72,2109.0,0.72,-0.11,0.12,0.0,1737.0,1737.0,0.6,0.03,1632.0,0.56,0.0,0.0,2109.0,0.72,497.92,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9928
471,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,float64,291057,68,0.02,290989,99.98,False,98.67,True,0.0,287195,"[(np.float64(0.0), 287195), (np.float64(1.0), 651), (np.float64(0.5), 478)]",291057,0.0,98.67,1.0,0.22,"[('0.0', 98.67), ('1.0', 0.22), ('0.5', 0.16)]",True,Appears uniformly dominated,291057,16454,5.35,68,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2222222222222222', '0.0384615384615384', '0.4545454545454545', '0.12']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0049,0.0,0.0558,11.3363,0.0,0.0,0.0,14.7454,240.3458,287195.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.0,1.3269,0.0535,0.0049,0.0,0.0558,0.0,0.0,0.0,1.0,0.0,14.7455,240.35,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.0,3862.0,1.33,3862.0,1.33,-0.16,0.17,0.0,2454.0,2454.0,0.84,0.04,2448.0,0.84,0.0,0.14,2742.0,0.94,240.35,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9867
472,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
473,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,float64,291057,20,0.01,291037,99.99,False,99.98,True,0.0,291009,"[(np.float64(0.0), 291009), (np.float64(0.2), 6), (np.float64(0.3333333333333333), 5)]",291057,0.0,99.98,0.2,0.0,"[('0.0', 99.98), ('0.2', 0.0), ('0.3333333333333333', 0.0)]",True,Appears uniformly dominated,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.2', '0.1428571428571428', '0.125', '0.0909090909090909']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0,0.0,0.0045,110.3021,0.0,0.0,0.0,175.1699,36428.3549,291009.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0165,0.0535,0.0,0.0,0.0045,0.0,0.0,0.0,1.0,0.0,175.1708,36428.9807,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.02,48.0,0.02,-0.01,0.01,0.0,48.0,48.0,0.02,0.0,48.0,0.02,0.0,0.0,48.0,0.02,36428.35,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9998
474,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,float64,291057,81,0.03,290976,99.97,False,98.48,True,0.0,286642,"[(np.float64(0.0), 286642), (np.float64(0.5), 551), (np.float64(0.3333333333333333), 520)]",291057,0.0,98.48,0.5,0.19,"[('0.0', 98.48), ('0.5', 0.19), ('0.3333333333333333', 0.18)]",True,Appears uniformly dominated,291057,16454,5.35,81,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.6666666666666666', '0.037037037037037', '0.0555555555555555', '0.75']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.005,0.0,0.0529,10.6162,0.0,0.0,0.0,14.4633,239.6313,286642.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.0,1.5169,0.0535,0.005,0.0,0.0529,0.0,0.0,0.0,1.0,0.0,14.4634,239.6355,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.0,4415.0,1.52,4415.0,1.52,-0.15,0.16,0.0,3011.0,3011.0,1.03,0.04,2640.0,0.91,0.0,0.17,2665.0,0.92,239.63,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9848
475,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,float64,291057,62,0.02,290995,99.98,False,99.02,True,0.0,288192,"[(np.float64(0.0), 288192), (np.float64(1.0), 660), (np.float64(0.5), 427)]",291057,0.0,99.02,1.0,0.23,"[('0.0', 99.02), ('1.0', 0.23), ('0.5', 0.15)]",True,Appears uniformly dominated,291057,16454,5.35,62,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1666666666666666', '0.0434782608695652', '0.6', '0.04']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0044,0.0,0.0549,12.594,0.0,0.0,0.0,15.4926,259.967,288192.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,0.9843,0.0535,0.0044,0.0,0.0549,0.0,0.0,0.0,1.0,0.0,15.4927,259.9715,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,2865.0,0.98,2865.0,0.98,-0.16,0.17,0.0,2112.0,2112.0,0.73,0.04,2108.0,0.72,0.0,0.0,2865.0,0.98,259.97,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9902
476,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,float64,291057,37,0.01,291020,99.99,False,99.59,True,0.0,289858,"[(np.float64(0.0), 289858), (np.float64(1.0), 279), (np.float64(0.5), 175)]",291057,0.0,99.59,1.0,0.1,"[('0.0', 99.59), ('1.0', 0.1), ('0.5', 0.06)]",True,Appears uniformly dominated,291057,16454,5.35,37,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.5', '0.0588235294117647', '0.6', '0.0454545454545454']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0018,0.0,0.0354,19.5879,0.0,0.0,0.0,24.2417,637.966,289858.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.4119,0.0535,0.0018,0.0,0.0354,0.0,0.0,0.0,1.0,0.0,24.2418,637.977,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,1199.0,0.41,1199.0,0.41,-0.1,0.11,0.0,1100.0,1100.0,0.38,0.02,1067.0,0.37,0.0,0.0,1199.0,0.41,637.97,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9959
477,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,float64,291057,232,0.08,290825,99.92,False,57.41,False,0.0,167106,"[(np.float64(0.0), 167106), (np.float64(0.5), 18504), (np.float64(1.0), 17419)]",291057,0.0,57.41,0.5,6.36,"[('0.0', 57.41), ('0.5', 6.36), ('1.0', 5.98)]",False,Most frequent dominates with 57.41%,291057,16454,5.35,232,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0416666666666666', '0.1304347826086956', '0.238095238095238', '0.4482758620689655']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.1741,0.0,0.2763,1.5867,0.0,0.25,0.25,1.7779,2.3807,167106.0,0.0,0.0,0.25,0.25,-0.375,0.625,24380.0,8.3764,0.0535,0.1741,0.0,0.2763,0.0,0.0,0.25,1.0,0.25,1.7779,2.3808,24380.0,0.0838,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.25,0.25,-0.38,0.62,0.0,24380.0,24380.0,8.38,0.0,0.0,-0.65,1.0,0.0,0.0,0.0,0.0,0.19,17419.0,5.98,0.0,1.0,0.0,0.0,2.38,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5741
478,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,float64,291057,55,0.02,291002,99.98,False,99.36,True,0.0,289208,"[(np.float64(0.0), 289208), (np.float64(0.3333333333333333), 223), (np.float64(0.5), 200)]",291057,0.0,99.36,0.3333333333333333,0.08,"[('0.0', 99.36), ('0.3333333333333333', 0.08), ('0.5', 0.07)]",True,Appears uniformly dominated,291057,16454,5.35,55,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.125', '0.1052631578947368', '0.0454545454545454', '0.0333333333333333']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0017,0.0,0.0284,16.6025,0.0,0.0,0.0,24.5201,731.4362,289208.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,0.6353,0.0535,0.0017,0.0,0.0284,0.0,0.0,0.0,1.0,0.0,24.5202,731.4487,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1849.0,0.64,1849.0,0.64,-0.08,0.09,0.0,1619.0,1619.0,0.56,0.02,1554.0,0.53,0.0,0.0,1849.0,0.64,731.44,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9936
479,PREV_NAME_GOODS_CATEGORY_Other_MEAN,float64,291057,47,0.02,291010,99.98,False,99.24,True,0.0,288832,"[(np.float64(0.0), 288832), (np.float64(0.25), 263), (np.float64(0.2), 253)]",291057,0.0,99.24,0.25,0.09,"[('0.0', 99.24), ('0.25', 0.09), ('0.2', 0.09)]",True,Appears uniformly dominated,291057,16454,5.35,47,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0769230769230769', '0.6666666666666666', '0.1176470588235294', '0.2727272727272727']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0019,0.0,0.0277,14.9348,0.0,0.0,0.0,22.9703,671.8958,288832.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.0,0.7645,0.0535,0.0019,0.0,0.0277,0.0,0.0,0.0,1.0,0.0,22.9704,671.9074,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.0,2225.0,0.76,2225.0,0.76,-0.08,0.09,0.0,1932.0,1932.0,0.66,0.02,1864.0,0.64,0.0,0.0,2225.0,0.76,671.9,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9924
480,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,float64,291057,108,0.04,290949,99.96,False,93.36,False,0.0,271729,"[(np.float64(0.0), 271729), (np.float64(0.3333333333333333), 2338), (np.float64(0.25), 2318)]",291057,0.0,93.36,0.3333333333333333,0.8,"[('0.0', 93.36), ('0.3333333333333333', 0.8), ('0.25', 0.8)]",False,Most frequent dominates with 93.36%,291057,16454,5.35,108,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.3636363636363636', '0.12', '0.2666666666666666', '0.0263157894736842']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0186,0.0,0.0923,4.9635,0.0,0.0,0.0,7.2248,62.7806,271729.0,0.0,0.0,0.0,0.0,0.0,0.0,19328.0,6.6406,0.0535,0.0186,0.0,0.0923,0.0,0.0,0.0,1.0,0.0,7.2248,62.7817,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,19328.0,19328.0,6.64,19328.0,6.64,-0.26,0.3,0.0,6184.0,6184.0,2.12,0.06,6160.0,2.12,0.0,0.5,1483.0,0.51,62.78,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9336
481,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,float64,291057,54,0.02,291003,99.98,False,99.18,True,0.0,288681,"[(np.float64(0.0), 288681), (np.float64(0.3333333333333333), 283), (np.float64(0.5), 276)]",291057,0.0,99.18,0.3333333333333333,0.1,"[('0.0', 99.18), ('0.3333333333333333', 0.1), ('0.5', 0.09)]",True,Appears uniformly dominated,291057,16454,5.35,54,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2857142857142857', '0.0714285714285714', '0.032258064516129', '0.1538461538461538']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0025,0.0,0.0373,14.7349,0.0,0.0,0.0,20.616,491.3279,288681.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,0.8163,0.0535,0.0025,0.0,0.0373,0.0,0.0,0.0,1.0,0.0,20.6161,491.3363,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,2376.0,0.82,2376.0,0.82,-0.11,0.11,0.0,1841.0,1841.0,0.63,0.03,1712.0,0.59,0.0,0.0,2376.0,0.82,491.33,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9918
482,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,float64,291057,55,0.02,291002,99.98,False,99.65,True,0.0,290027,"[(np.float64(0.0), 290027), (np.float64(1.0), 243), (np.float64(0.5), 135)]",291057,0.0,99.65,1.0,0.08,"[('0.0', 99.65), ('1.0', 0.08), ('0.5', 0.05)]",True,Appears uniformly dominated,291057,16454,5.35,55,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.625', '0.6', '0.75', '0.0344827586206896']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0016,0.0,0.0336,20.9218,0.0,0.0,0.0,25.4923,703.2594,290027.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.3539,0.0535,0.0016,0.0,0.0336,0.0,0.0,0.0,1.0,0.0,25.4925,703.2715,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,1030.0,0.35,1030.0,0.35,-0.1,0.1,0.0,936.0,936.0,0.32,0.02,897.0,0.31,0.0,0.0,1030.0,0.35,703.26,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9965
483,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,float64,291057,54,0.02,291003,99.98,False,99.11,True,0.0,288471,"[(np.float64(0.0), 288471), (np.float64(1.0), 357), (np.float64(0.5), 348)]",291057,0.0,99.11,1.0,0.12,"[('0.0', 99.11), ('1.0', 0.12), ('0.5', 0.12)]",True,Appears uniformly dominated,291057,16454,5.35,54,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0714285714285714', '0.0434782608695652', '0.1538461538461538', '0.0476190476190476']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0031,0.0,0.0431,13.7289,0.0,0.0,0.0,18.3697,382.282,288471.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.8885,0.0535,0.0031,0.0,0.0431,0.0,0.0,0.0,1.0,0.0,18.3698,382.2886,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,2586.0,0.89,2586.0,0.89,-0.13,0.13,0.0,2051.0,2051.0,0.7,0.03,1899.0,0.65,0.0,0.0,2586.0,0.89,382.28,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9911
484,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,float64,291057,20,0.01,291037,99.99,False,99.98,True,0.0,290999,"[(np.float64(0.0), 290999), (np.float64(0.2), 9), (np.float64(0.5), 8)]",291057,0.0,99.98,0.2,0.0,"[('0.0', 99.98), ('0.2', 0.0), ('0.5', 0.0)]",True,Appears uniformly dominated,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.3333333333333333', '0.05', '0.0666666666666666', '0.0625']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0001,0.0,0.0061,92.6069,0.0,0.0,0.0,125.5929,18132.2638,290999.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0199,0.0535,0.0001,0.0,0.0061,0.0,0.0,0.0,1.0,0.0,125.5936,18132.5753,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.02,58.0,0.02,-0.02,0.02,0.0,58.0,58.0,0.02,0.0,58.0,0.02,0.0,0.0,58.0,0.02,18132.26,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9998
485,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,float64,291057,374,0.13,290683,99.87,False,32.45,False,0.0,94441,"[(np.float64(0.0), 94441), (np.float64(0.5), 33189), (np.float64(1.0), 22516)]",291057,0.0,32.45,0.5,11.4,"[('0.0', 32.45), ('0.5', 11.4), ('1.0', 7.74)]",False,Most frequent dominates with 32.45%,291057,16454,5.35,374,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4615384615384615', '0.6521739130434783', '0.0454545454545454', '0.98']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.4203,0.5,0.351,0.8351,0.0,0.7273,0.7273,0.0896,-1.3877,94441.0,0.0,0.0,0.7273,0.7273,-1.0909,1.8182,0.0,0.0,0.0535,0.4203,0.5,0.351,0.0,0.0,0.7273,1.0,0.7273,0.0896,-1.3877,0.0,0.0,approximately_symmetric,variable,0.0,non_normal,16454.0,0.0,0.73,0.73,-1.09,1.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,1.47,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,-1.39,light_tailed,False,False,False,False,none,none_needed,-1.09,1.82,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.4,drop_or_encode,near_constant,0.3245
486,PREV_NAME_GOODS_CATEGORY_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
487,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,float64,291057,423,0.15,290634,99.85,False,34.6,False,1.0,100717,"[(np.float64(1.0), 100717), (np.float64(0.5), 35137), (np.float64(0.6666666666666666), 23330)]",291057,1.0,34.6,0.5,12.07,"[('1.0', 34.6), ('0.5', 12.07), ('0.6666666666666666', 8.02)]",False,Most frequent dominates with 34.6%,291057,16454,5.35,423,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5263157894736842', '0.1935483870967742', '0.6896551724137931', '0.3421052631578947']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.6815,0.7,0.3015,0.4425,0.5,1.0,0.5,-0.5979,-0.5805,16970.0,0.0,0.5,1.0,0.5,-0.25,1.75,0.0,0.0,0.0535,0.6815,0.7,0.3015,0.0,0.5,1.0,1.0,0.5,-0.5979,-0.5805,0.0,0.0,moderately_skewed,variable,0.0,non_normal,16454.0,0.5,1.0,0.5,-0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,1.59,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,-0.58,moderate_deviation,False,True,False,False,none,none_needed,-0.25,1.75,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0583
